"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
8863,"Marvin Park",4,135,0,0.0663153976202011,1,0.0816142093390226,1,2,0,0,"D S","Real Madrid",0,0.0663153976202011,0.378854751586914,0.230925142765045,2020
8972,"Victor Chust",2,94,0,0,0,0,0,0,0,0,"D S","Real Madrid",0,0,0.206805363297462,0.206805363297462,2020
9280,"Antonio Blanco",4,216,0,0.033094591461122,0,0.138453111052513,2,2,0,0,"M S","Real Madrid",0,0.033094591461122,1.05126865208149,1.01817402243614,2020
2186,"Morales",38,2469,14,7.80459464900196,3,4.62081933766603,58,34,3,0,"F M S","Levante",14,7.06144495867193,12.5813704226166,3.26999441999942,2020
2566,"Roger",33,2218,12,9.54437391087413,4,2.57286848127842,46,18,4,0,"F S","Levante",10,6.57126343622804,12.849092207849,4.27777095604688,2020
6953,"Gonzalo Melero",29,1868,7,3.86656470224261,1,1.59938976634294,28,20,4,0,"F M S","Levante",7,3.86656470224261,11.2507797516882,8.10392863862216,2020
8107,"Jorge De Frutos",37,2186,4,3.8012582026422,9,4.08036628458649,26,42,3,0,"D M S","Levante",4,3.8012582026422,11.2096418216825,5.31231036782265,2020
5095,"Sergio León",28,716,2,2.59183161333203,0,0.307072276249528,19,6,0,0,"F S","Levante",2,2.59183161333203,4.66203373856843,1.93524566479027,2020
8774,"Dani Gómez",34,1671,2,3.16632917709649,2,0.744951183907688,31,11,3,0,"F S","Levante",2,3.16632917709649,4.75372100248933,2.11613400839269,2020
2386,"Rúben Vezo",32,2306,1,0.263461409136653,0,0.172537816688418,5,3,7,0,"D S","Levante",1,0.263461409136653,7.44968600012362,7.25557576771826,2020
2435,"Óscar Duarte",29,2060,1,0.810903054196388,0,0.13322588801384,7,4,2,0,"D S","Levante",1,0.810903054196388,4.88186754751951,4.84811347629875,2020
4034,"José Campaña",9,747,1,1.45183534547687,2,2.17662291228771,13,14,1,0,"M S","Levante",0,0.708557728677988,3.23661066032946,1.98697488382459,2020
6217,"Enis Bardhi",26,1687,1,2.81618812866509,2,1.07522849552333,36,21,4,0,"F M S","Levante",1,2.81618812866509,7.52506291959435,4.29508644435555,2020
8907,"Mickaël Malsa",35,2349,1,1.1669950382784,0,0.485132523812354,24,12,5,0,"M S","Levante",1,1.1669950382784,9.6026258720085,8.45055587403476,2020
